Instance: j3060_1
Chains: 2
Steps: 3
Neighbours Initial N: 100
Neighbours Increase Coefficient: 1
Temperature Max: 100
Temperature Increase Coefficient: 0.25
18.75user 0.01system 0:16.56elapsed 113%CPU (0avgtext+0avgdata 27276maxresident)k
18.64user 0.01system 0:16.42elapsed 113%CPU (0avgtext+0avgdata 27308maxresident)k
18.73user 0.02system 0:16.53elapsed 113%CPU (0avgtext+0avgdata 27272maxresident)k
18.68user 0.01system 0:16.46elapsed 113%CPU (0avgtext+0avgdata 27272maxresident)k
18.71user 0.02system 0:16.55elapsed 113%CPU (0avgtext+0avgdata 27104maxresident)k
18.95user 0.03system 0:16.94elapsed 112%CPU (0avgtext+0avgdata 27116maxresident)k
18.49user 0.01system 0:16.56elapsed 111%CPU (0avgtext+0avgdata 27216maxresident)k
18.71user 0.02system 0:16.49elapsed 113%CPU (0avgtext+0avgdata 27344maxresident)k
18.72user 0.01system 0:16.50elapsed 113%CPU (0avgtext+0avgdata 27276maxresident)k
18.91user 0.02system 0:16.69elapsed 113%CPU (0avgtext+0avgdata 27212maxresident)k
18.63user 0.04system 0:16.44elapsed 113%CPU (0avgtext+0avgdata 27308maxresident)k
18.70user 0.01system 0:16.48elapsed 113%CPU (0avgtext+0avgdata 27308maxresident)k
18.42user 0.02system 0:16.32elapsed 112%CPU (0avgtext+0avgdata 27304maxresident)k
18.40user 0.02system 0:16.21elapsed 113%CPU (0avgtext+0avgdata 27296maxresident)k
18.60user 0.01system 0:16.40elapsed 113%CPU (0avgtext+0avgdata 27148maxresident)k
18.66user 0.02system 0:16.45elapsed 113%CPU (0avgtext+0avgdata 27060maxresident)k
18.71user 0.01system 0:16.49elapsed 113%CPU (0avgtext+0avgdata 27256maxresident)k
18.55user 0.01system 0:16.34elapsed 113%CPU (0avgtext+0avgdata 27080maxresident)k
18.57user 0.02system 0:16.34elapsed 113%CPU (0avgtext+0avgdata 27268maxresident)k
18.54user 0.01system 0:16.32elapsed 113%CPU (0avgtext+0avgdata 27212maxresident)k
18.81user 0.02system 0:16.59elapsed 113%CPU (0avgtext+0avgdata 27316maxresident)k
18.75user 0.03system 0:16.58elapsed 113%CPU (0avgtext+0avgdata 27148maxresident)k
18.45user 0.02system 0:16.27elapsed 113%CPU (0avgtext+0avgdata 27212maxresident)k
18.66user 0.01system 0:16.47elapsed 113%CPU (0avgtext+0avgdata 27312maxresident)k
18.73user 0.02system 0:16.52elapsed 113%CPU (0avgtext+0avgdata 27312maxresident)k
18.54user 0.01system 0:16.31elapsed 113%CPU (0avgtext+0avgdata 27308maxresident)k
18.50user 0.02system 0:16.28elapsed 113%CPU (0avgtext+0avgdata 27276maxresident)k
18.41user 0.02system 0:16.25elapsed 113%CPU (0avgtext+0avgdata 27308maxresident)k
18.46user 0.02system 0:16.30elapsed 113%CPU (0avgtext+0avgdata 27028maxresident)k
18.60user 0.03system 0:16.40elapsed 113%CPU (0avgtext+0avgdata 27084maxresident)k
18.59user 0.02system 0:16.38elapsed 113%CPU (0avgtext+0avgdata 27308maxresident)k
18.76user 0.04system 0:16.57elapsed 113%CPU (0avgtext+0avgdata 27280maxresident)k
18.61user 0.03system 0:16.44elapsed 113%CPU (0avgtext+0avgdata 27144maxresident)k
18.61user 0.03system 0:16.41elapsed 113%CPU (0avgtext+0avgdata 27180maxresident)k
18.59user 0.04system 0:16.39elapsed 113%CPU (0avgtext+0avgdata 27272maxresident)k
18.54user 0.03system 0:16.38elapsed 113%CPU (0avgtext+0avgdata 27072maxresident)k
18.46user 0.03system 0:16.27elapsed 113%CPU (0avgtext+0avgdata 27280maxresident)k
18.42user 0.03system 0:16.30elapsed 113%CPU (0avgtext+0avgdata 27308maxresident)k
18.62user 0.02system 0:16.41elapsed 113%CPU (0avgtext+0avgdata 27144maxresident)k
18.16user 0.02system 0:16.30elapsed 111%CPU (0avgtext+0avgdata 27096maxresident)k
Instance: j3060_1
Chains: 2
Steps: 5
Neighbours Initial N: 1000
Neighbours Increase Coefficient: 1
Temperature Max: 100
Temperature Increase Coefficient: 0.25
28.56user 0.03system 0:26.42elapsed 108%CPU (0avgtext+0avgdata 26992maxresident)k
26.28user 0.03system 0:24.07elapsed 109%CPU (0avgtext+0avgdata 27272maxresident)k
25.45user 0.03system 0:23.34elapsed 109%CPU (0avgtext+0avgdata 26960maxresident)k
31.41user 0.04system 0:29.36elapsed 107%CPU (0avgtext+0avgdata 27148maxresident)k
33.16user 0.03system 0:31.63elapsed 104%CPU (0avgtext+0avgdata 27160maxresident)k
36.34user 0.05system 0:34.52elapsed 105%CPU (0avgtext+0avgdata 27184maxresident)k
31.56user 0.03system 0:29.85elapsed 105%CPU (0avgtext+0avgdata 27144maxresident)k
26.05user 0.02system 0:23.97elapsed 108%CPU (0avgtext+0avgdata 27084maxresident)k
25.80user 0.03system 0:23.64elapsed 109%CPU (0avgtext+0avgdata 27084maxresident)k
26.23user 0.03system 0:24.19elapsed 108%CPU (0avgtext+0avgdata 27144maxresident)k
26.98user 0.04system 0:25.05elapsed 107%CPU (0avgtext+0avgdata 27276maxresident)k
26.83user 0.02system 0:24.80elapsed 108%CPU (0avgtext+0avgdata 27132maxresident)k
25.98user 0.05system 0:23.83elapsed 109%CPU (0avgtext+0avgdata 26960maxresident)k
27.77user 0.03system 0:25.63elapsed 108%CPU (0avgtext+0avgdata 27144maxresident)k
25.78user 0.03system 0:24.05elapsed 107%CPU (0avgtext+0avgdata 27116maxresident)k
26.31user 0.03system 0:24.18elapsed 108%CPU (0avgtext+0avgdata 27144maxresident)k
25.92user 0.04system 0:23.95elapsed 108%CPU (0avgtext+0avgdata 27144maxresident)k
25.89user 0.03system 0:23.83elapsed 108%CPU (0avgtext+0avgdata 27020maxresident)k
25.95user 0.03system 0:23.79elapsed 109%CPU (0avgtext+0avgdata 27152maxresident)k
25.82user 0.05system 0:23.64elapsed 109%CPU (0avgtext+0avgdata 27312maxresident)k
26.27user 0.02system 0:24.14elapsed 108%CPU (0avgtext+0avgdata 27196maxresident)k
25.90user 0.03system 0:23.74elapsed 109%CPU (0avgtext+0avgdata 27144maxresident)k
25.96user 0.03system 0:23.87elapsed 108%CPU (0avgtext+0avgdata 27080maxresident)k
26.08user 0.03system 0:23.88elapsed 109%CPU (0avgtext+0avgdata 27148maxresident)k
26.17user 0.04system 0:23.98elapsed 109%CPU (0avgtext+0avgdata 27156maxresident)k
25.88user 0.03system 0:23.71elapsed 109%CPU (0avgtext+0avgdata 27132maxresident)k
25.95user 0.04system 0:23.80elapsed 109%CPU (0avgtext+0avgdata 27144maxresident)k
25.53user 0.03system 0:23.36elapsed 109%CPU (0avgtext+0avgdata 27092maxresident)k
25.90user 0.04system 0:23.72elapsed 109%CPU (0avgtext+0avgdata 27272maxresident)k
25.58user 0.03system 0:23.49elapsed 109%CPU (0avgtext+0avgdata 27272maxresident)k
25.82user 0.03system 0:23.63elapsed 109%CPU (0avgtext+0avgdata 27148maxresident)k
25.93user 0.03system 0:23.86elapsed 108%CPU (0avgtext+0avgdata 27184maxresident)k
Instance: j3060_1
Chains: 2
Steps: 3
Neighbours Initial N: 100
Neighbours Increase Coefficient: 1
Temperature Max: 100
Temperature Increase Coefficient: 0.25
4.02user 0.03system 0:01.89elapsed 214%CPU (0avgtext+0avgdata 27088maxresident)k
3.87user 0.05system 0:01.78elapsed 219%CPU (0avgtext+0avgdata 27304maxresident)k
3.94user 0.03system 0:01.75elapsed 227%CPU (0avgtext+0avgdata 27180maxresident)k
3.90user 0.02system 0:01.70elapsed 229%CPU (0avgtext+0avgdata 27020maxresident)k
3.42user 0.03system 0:01.22elapsed 283%CPU (0avgtext+0avgdata 27180maxresident)k
3.43user 0.02system 0:01.23elapsed 280%CPU (0avgtext+0avgdata 27308maxresident)k
3.43user 0.02system 0:01.24elapsed 277%CPU (0avgtext+0avgdata 27308maxresident)k
3.42user 0.03system 0:01.23elapsed 279%CPU (0avgtext+0avgdata 27180maxresident)k
3.43user 0.03system 0:01.23elapsed 281%CPU (0avgtext+0avgdata 27016maxresident)k
3.43user 0.03system 0:01.23elapsed 280%CPU (0avgtext+0avgdata 27180maxresident)k
3.37user 0.02system 0:01.23elapsed 276%CPU (0avgtext+0avgdata 27164maxresident)k
3.39user 0.04system 0:01.23elapsed 279%CPU (0avgtext+0avgdata 27180maxresident)k
3.43user 0.03system 0:01.23elapsed 281%CPU (0avgtext+0avgdata 27308maxresident)k
3.39user 0.04system 0:01.23elapsed 278%CPU (0avgtext+0avgdata 27188maxresident)k
3.38user 0.03system 0:01.23elapsed 277%CPU (0avgtext+0avgdata 27056maxresident)k
3.34user 0.03system 0:01.23elapsed 274%CPU (0avgtext+0avgdata 27184maxresident)k
3.40user 0.02system 0:01.24elapsed 275%CPU (0avgtext+0avgdata 27180maxresident)k
3.43user 0.03system 0:01.24elapsed 277%CPU (0avgtext+0avgdata 27144maxresident)k
3.27user 0.05system 0:01.32elapsed 251%CPU (0avgtext+0avgdata 27144maxresident)k
3.33user 0.03system 0:01.29elapsed 259%CPU (0avgtext+0avgdata 27192maxresident)k
3.35user 0.03system 0:01.25elapsed 270%CPU (0avgtext+0avgdata 27312maxresident)k
3.34user 0.04system 0:01.24elapsed 272%CPU (0avgtext+0avgdata 27148maxresident)k
3.39user 0.02system 0:01.24elapsed 274%CPU (0avgtext+0avgdata 27152maxresident)k
3.31user 0.04system 0:01.26elapsed 265%CPU (0avgtext+0avgdata 27304maxresident)k
3.42user 0.02system 0:01.26elapsed 271%CPU (0avgtext+0avgdata 27272maxresident)k
3.41user 0.03system 0:01.30elapsed 263%CPU (0avgtext+0avgdata 27148maxresident)k
3.35user 0.04system 0:01.22elapsed 276%CPU (0avgtext+0avgdata 27180maxresident)k
3.37user 0.03system 0:01.25elapsed 273%CPU (0avgtext+0avgdata 27308maxresident)k
3.36user 0.04system 0:01.28elapsed 264%CPU (0avgtext+0avgdata 27304maxresident)k
3.39user 0.03system 0:01.25elapsed 273%CPU (0avgtext+0avgdata 27308maxresident)k
3.31user 0.05system 0:01.33elapsed 252%CPU (0avgtext+0avgdata 26980maxresident)k
3.27user 0.05system 0:01.30elapsed 255%CPU (0avgtext+0avgdata 27124maxresident)k
3.44user 0.03system 0:01.24elapsed 279%CPU (0avgtext+0avgdata 27184maxresident)k
3.35user 0.03system 0:01.24elapsed 273%CPU (0avgtext+0avgdata 27144maxresident)k
3.40user 0.03system 0:01.31elapsed 262%CPU (0avgtext+0avgdata 27280maxresident)k
3.25user 0.05system 0:01.24elapsed 264%CPU (0avgtext+0avgdata 27144maxresident)k
3.40user 0.04system 0:01.29elapsed 265%CPU (0avgtext+0avgdata 27276maxresident)k
3.12user 0.04system 0:01.26elapsed 250%CPU (0avgtext+0avgdata 27276maxresident)k
3.36user 0.04system 0:01.31elapsed 258%CPU (0avgtext+0avgdata 27144maxresident)k
3.20user 0.04system 0:01.28elapsed 253%CPU (0avgtext+0avgdata 27068maxresident)k
3.23user 0.03system 0:01.28elapsed 254%CPU (0avgtext+0avgdata 27276maxresident)k
3.27user 0.03system 0:01.26elapsed 262%CPU (0avgtext+0avgdata 27144maxresident)k
3.29user 0.03system 0:01.24elapsed 266%CPU (0avgtext+0avgdata 27052maxresident)k
3.24user 0.05system 0:01.25elapsed 263%CPU (0avgtext+0avgdata 27308maxresident)k
3.32user 0.02system 0:01.30elapsed 256%CPU (0avgtext+0avgdata 27120maxresident)k
3.31user 0.02system 0:01.23elapsed 269%CPU (0avgtext+0avgdata 27272maxresident)k
3.22user 0.03system 0:01.26elapsed 257%CPU (0avgtext+0avgdata 27308maxresident)k
3.19user 0.04system 0:01.26elapsed 255%CPU (0avgtext+0avgdata 27184maxresident)k
3.26user 0.06system 0:01.30elapsed 254%CPU (0avgtext+0avgdata 27180maxresident)k
3.10user 0.05system 0:01.27elapsed 246%CPU (0avgtext+0avgdata 27272maxresident)k
3.33user 0.04system 0:01.26elapsed 266%CPU (0avgtext+0avgdata 27280maxresident)k
3.22user 0.05system 0:01.29elapsed 252%CPU (0avgtext+0avgdata 27280maxresident)k
3.08user 0.04system 0:01.28elapsed 242%CPU (0avgtext+0avgdata 27108maxresident)k
3.25user 0.03system 0:01.24elapsed 263%CPU (0avgtext+0avgdata 27184maxresident)k
3.37user 0.03system 0:01.29elapsed 263%CPU (0avgtext+0avgdata 27308maxresident)k
3.27user 0.04system 0:01.26elapsed 262%CPU (0avgtext+0avgdata 27180maxresident)k
3.28user 0.05system 0:01.26elapsed 265%CPU (0avgtext+0avgdata 27176maxresident)k
3.25user 0.03system 0:01.27elapsed 258%CPU (0avgtext+0avgdata 27144maxresident)k
3.25user 0.05system 0:01.23elapsed 266%CPU (0avgtext+0avgdata 27180maxresident)k
3.37user 0.03system 0:01.26elapsed 269%CPU (0avgtext+0avgdata 27052maxresident)k
3.19user 0.04system 0:01.26elapsed 256%CPU (0avgtext+0avgdata 27180maxresident)k
3.35user 0.03system 0:01.28elapsed 264%CPU (0avgtext+0avgdata 27304maxresident)k
3.30user 0.04system 0:01.25elapsed 266%CPU (0avgtext+0avgdata 27144maxresident)k
3.33user 0.03system 0:01.27elapsed 264%CPU (0avgtext+0avgdata 27180maxresident)k
3.39user 0.03system 0:01.28elapsed 267%CPU (0avgtext+0avgdata 27148maxresident)k
3.16user 0.04system 0:01.25elapsed 255%CPU (0avgtext+0avgdata 26808maxresident)k
3.29user 0.03system 0:01.26elapsed 263%CPU (0avgtext+0avgdata 27144maxresident)k
3.24user 0.03system 0:01.23elapsed 265%CPU (0avgtext+0avgdata 27144maxresident)k
3.37user 0.03system 0:01.26elapsed 269%CPU (0avgtext+0avgdata 27144maxresident)k
3.22user 0.04system 0:01.25elapsed 259%CPU (0avgtext+0avgdata 27148maxresident)k
3.19user 0.03system 0:01.26elapsed 255%CPU (0avgtext+0avgdata 27052maxresident)k
3.36user 0.03system 0:01.26elapsed 269%CPU (0avgtext+0avgdata 26908maxresident)k
3.38user 0.03system 0:01.27elapsed 267%CPU (0avgtext+0avgdata 27028maxresident)k
3.28user 0.03system 0:01.28elapsed 258%CPU (0avgtext+0avgdata 27272maxresident)k
3.28user 0.03system 0:01.28elapsed 257%CPU (0avgtext+0avgdata 27052maxresident)k
3.27user 0.03system 0:01.23elapsed 268%CPU (0avgtext+0avgdata 27312maxresident)k
3.30user 0.03system 0:01.24elapsed 268%CPU (0avgtext+0avgdata 27316maxresident)k
3.31user 0.04system 0:01.32elapsed 254%CPU (0avgtext+0avgdata 27180maxresident)k
3.35user 0.05system 0:01.27elapsed 267%CPU (0avgtext+0avgdata 27272maxresident)k
3.18user 0.03system 0:01.24elapsed 258%CPU (0avgtext+0avgdata 27312maxresident)k
3.33user 0.03system 0:01.27elapsed 264%CPU (0avgtext+0avgdata 27132maxresident)k
3.21user 0.04system 0:01.28elapsed 254%CPU (0avgtext+0avgdata 27144maxresident)k
3.30user 0.03system 0:01.25elapsed 266%CPU (0avgtext+0avgdata 27272maxresident)k
3.15user 0.03system 0:01.27elapsed 250%CPU (0avgtext+0avgdata 27308maxresident)k
3.29user 0.04system 0:01.25elapsed 266%CPU (0avgtext+0avgdata 27148maxresident)k
3.23user 0.04system 0:01.28elapsed 255%CPU (0avgtext+0avgdata 27308maxresident)k
3.25user 0.04system 0:01.27elapsed 257%CPU (0avgtext+0avgdata 27148maxresident)k
3.29user 0.03system 0:01.29elapsed 257%CPU (0avgtext+0avgdata 27308maxresident)k
3.26user 0.03system 0:01.24elapsed 264%CPU (0avgtext+0avgdata 27096maxresident)k
3.31user 0.03system 0:01.27elapsed 262%CPU (0avgtext+0avgdata 27180maxresident)k
3.35user 0.03system 0:01.26elapsed 267%CPU (0avgtext+0avgdata 27312maxresident)k
3.32user 0.04system 0:01.25elapsed 267%CPU (0avgtext+0avgdata 27060maxresident)k
3.37user 0.03system 0:01.26elapsed 269%CPU (0avgtext+0avgdata 27092maxresident)k
3.22user 0.04system 0:01.26elapsed 259%CPU (0avgtext+0avgdata 27184maxresident)k
3.39user 0.04system 0:01.31elapsed 262%CPU (0avgtext+0avgdata 27148maxresident)k
3.26user 0.06system 0:01.30elapsed 254%CPU (0avgtext+0avgdata 27148maxresident)k
3.33user 0.03system 0:01.24elapsed 270%CPU (0avgtext+0avgdata 27188maxresident)k
3.14user 0.02system 0:01.29elapsed 244%CPU (0avgtext+0avgdata 27088maxresident)k
3.30user 0.03system 0:01.25elapsed 266%CPU (0avgtext+0avgdata 27272maxresident)k
3.41user 0.03system 0:01.32elapsed 260%CPU (0avgtext+0avgdata 27076maxresident)k
Instance: j3060_1
Chains: 2
Steps: 3
Neighbours Initial N: 1000
Neighbours Increase Coefficient: 1
Temperature Max: 100
Temperature Increase Coefficient: 0.25
14.86user 0.03system 0:12.65elapsed 117%CPU (0avgtext+0avgdata 27144maxresident)k
12.75user 0.05system 0:10.74elapsed 119%CPU (0avgtext+0avgdata 27096maxresident)k
12.81user 0.02system 0:10.87elapsed 118%CPU (0avgtext+0avgdata 27028maxresident)k
12.88user 0.02system 0:10.67elapsed 120%CPU (0avgtext+0avgdata 27148maxresident)k
12.62user 0.05system 0:10.65elapsed 119%CPU (0avgtext+0avgdata 27312maxresident)k
12.86user 0.04system 0:10.92elapsed 118%CPU (0avgtext+0avgdata 27092maxresident)k
13.50user 0.04system 0:11.44elapsed 118%CPU (0avgtext+0avgdata 26800maxresident)k
12.85user 0.02system 0:10.99elapsed 117%CPU (0avgtext+0avgdata 27044maxresident)k
12.82user 0.06system 0:10.82elapsed 119%CPU (0avgtext+0avgdata 26904maxresident)k
13.07user 0.04system 0:10.96elapsed 119%CPU (0avgtext+0avgdata 27208maxresident)k
13.05user 0.15system 0:11.32elapsed 116%CPU (0avgtext+0avgdata 27216maxresident)k
13.15user 0.02system 0:11.09elapsed 118%CPU (0avgtext+0avgdata 27212maxresident)k
13.93user 0.02system 0:11.82elapsed 118%CPU (0avgtext+0avgdata 27280maxresident)k
13.03user 0.05system 0:10.90elapsed 119%CPU (0avgtext+0avgdata 27144maxresident)k
13.19user 0.02system 0:11.12elapsed 118%CPU (0avgtext+0avgdata 27148maxresident)k
12.85user 0.02system 0:10.66elapsed 120%CPU (0avgtext+0avgdata 27092maxresident)k
12.77user 0.04system 0:10.66elapsed 120%CPU (0avgtext+0avgdata 27108maxresident)k
12.91user 0.03system 0:10.73elapsed 120%CPU (0avgtext+0avgdata 27216maxresident)k
12.85user 0.03system 0:10.66elapsed 120%CPU (0avgtext+0avgdata 27148maxresident)k
12.79user 0.03system 0:10.66elapsed 120%CPU (0avgtext+0avgdata 27144maxresident)k
12.84user 0.02system 0:10.64elapsed 120%CPU (0avgtext+0avgdata 27140maxresident)k
12.80user 0.03system 0:10.63elapsed 120%CPU (0avgtext+0avgdata 27092maxresident)k
12.79user 0.03system 0:10.63elapsed 120%CPU (0avgtext+0avgdata 27144maxresident)k
12.88user 0.03system 0:10.69elapsed 120%CPU (0avgtext+0avgdata 27144maxresident)k
12.85user 0.02system 0:10.67elapsed 120%CPU (0avgtext+0avgdata 27016maxresident)k
12.77user 0.04system 0:10.58elapsed 121%CPU (0avgtext+0avgdata 27144maxresident)k
12.94user 0.03system 0:10.74elapsed 120%CPU (0avgtext+0avgdata 27148maxresident)k
13.01user 0.03system 0:10.83elapsed 120%CPU (0avgtext+0avgdata 27272maxresident)k
12.61user 0.03system 0:10.62elapsed 119%CPU (0avgtext+0avgdata 27148maxresident)k
12.88user 0.03system 0:10.68elapsed 120%CPU (0avgtext+0avgdata 27144maxresident)k
12.89user 0.04system 0:10.70elapsed 120%CPU (0avgtext+0avgdata 27144maxresident)k
13.74user 0.05system 0:11.77elapsed 117%CPU (0avgtext+0avgdata 27100maxresident)k
12.70user 0.05system 0:10.92elapsed 116%CPU (0avgtext+0avgdata 26960maxresident)k
13.01user 0.04system 0:10.87elapsed 120%CPU (0avgtext+0avgdata 27148maxresident)k
13.06user 0.05system 0:11.03elapsed 118%CPU (0avgtext+0avgdata 27080maxresident)k
13.16user 0.05system 0:11.16elapsed 118%CPU (0avgtext+0avgdata 27152maxresident)k
13.01user 0.02system 0:11.19elapsed 116%CPU (0avgtext+0avgdata 26928maxresident)k
12.85user 0.03system 0:10.71elapsed 120%CPU (0avgtext+0avgdata 27304maxresident)k
13.01user 0.04system 0:10.85elapsed 120%CPU (0avgtext+0avgdata 27216maxresident)k
12.85user 0.03system 0:10.68elapsed 120%CPU (0avgtext+0avgdata 27308maxresident)k
12.90user 0.03system 0:10.74elapsed 120%CPU (0avgtext+0avgdata 27184maxresident)k
12.72user 0.03system 0:10.58elapsed 120%CPU (0avgtext+0avgdata 27140maxresident)k
12.85user 0.03system 0:10.67elapsed 120%CPU (0avgtext+0avgdata 27148maxresident)k
12.80user 0.04system 0:10.66elapsed 120%CPU (0avgtext+0avgdata 27180maxresident)k
12.74user 0.03system 0:10.63elapsed 120%CPU (0avgtext+0avgdata 27148maxresident)k
13.10user 0.05system 0:11.04elapsed 119%CPU (0avgtext+0avgdata 27212maxresident)k
13.00user 0.04system 0:10.83elapsed 120%CPU (0avgtext+0avgdata 27144maxresident)k
12.84user 0.04system 0:10.70elapsed 120%CPU (0avgtext+0avgdata 27272maxresident)k
12.95user 0.04system 0:10.83elapsed 119%CPU (0avgtext+0avgdata 27024maxresident)k
12.88user 0.04system 0:10.78elapsed 119%CPU (0avgtext+0avgdata 27148maxresident)k
13.75user 0.04system 0:11.62elapsed 118%CPU (0avgtext+0avgdata 27112maxresident)k
12.65user 0.03system 0:10.70elapsed 118%CPU (0avgtext+0avgdata 27220maxresident)k
13.55user 0.04system 0:11.45elapsed 118%CPU (0avgtext+0avgdata 27148maxresident)k
13.05user 0.03system 0:10.85elapsed 120%CPU (0avgtext+0avgdata 26964maxresident)k
13.09user 0.03system 0:10.89elapsed 120%CPU (0avgtext+0avgdata 27148maxresident)k
12.85user 0.03system 0:10.66elapsed 120%CPU (0avgtext+0avgdata 27148maxresident)k
12.80user 0.05system 0:10.64elapsed 120%CPU (0avgtext+0avgdata 27020maxresident)k
12.73user 0.04system 0:10.63elapsed 120%CPU (0avgtext+0avgdata 27148maxresident)k
13.86user 0.04system 0:12.01elapsed 115%CPU (0avgtext+0avgdata 26920maxresident)k
13.71user 0.04system 0:11.90elapsed 115%CPU (0avgtext+0avgdata 27024maxresident)k
13.53user 0.03system 0:11.53elapsed 117%CPU (0avgtext+0avgdata 27144maxresident)k
13.26user 0.04system 0:11.21elapsed 118%CPU (0avgtext+0avgdata 27076maxresident)k
12.76user 0.03system 0:10.61elapsed 120%CPU (0avgtext+0avgdata 27128maxresident)k
12.89user 0.04system 0:10.72elapsed 120%CPU (0avgtext+0avgdata 27308maxresident)k
12.85user 0.03system 0:10.67elapsed 120%CPU (0avgtext+0avgdata 27088maxresident)k
12.79user 0.03system 0:10.62elapsed 120%CPU (0avgtext+0avgdata 27152maxresident)k
12.87user 0.04system 0:10.72elapsed 120%CPU (0avgtext+0avgdata 27116maxresident)k
12.96user 0.04system 0:10.78elapsed 120%CPU (0avgtext+0avgdata 27144maxresident)k
12.76user 0.05system 0:10.78elapsed 118%CPU (0avgtext+0avgdata 27124maxresident)k
12.77user 0.03system 0:10.59elapsed 120%CPU (0avgtext+0avgdata 27180maxresident)k
12.75user 0.04system 0:10.59elapsed 120%CPU (0avgtext+0avgdata 27040maxresident)k
12.92user 0.03system 0:10.74elapsed 120%CPU (0avgtext+0avgdata 27016maxresident)k
12.74user 0.03system 0:10.57elapsed 120%CPU (0avgtext+0avgdata 27056maxresident)k
12.76user 0.04system 0:10.58elapsed 120%CPU (0avgtext+0avgdata 27304maxresident)k
12.85user 0.03system 0:10.67elapsed 120%CPU (0avgtext+0avgdata 27180maxresident)k
12.80user 0.04system 0:10.62elapsed 120%CPU (0avgtext+0avgdata 27148maxresident)k
12.73user 0.03system 0:10.57elapsed 120%CPU (0avgtext+0avgdata 27184maxresident)k
12.88user 0.02system 0:10.68elapsed 120%CPU (0avgtext+0avgdata 27092maxresident)k
12.90user 0.02system 0:10.70elapsed 120%CPU (0avgtext+0avgdata 27308maxresident)k
12.82user 0.04system 0:10.64elapsed 120%CPU (0avgtext+0avgdata 27344maxresident)k
12.76user 0.01system 0:10.56elapsed 120%CPU (0avgtext+0avgdata 27272maxresident)k
12.72user 0.02system 0:10.51elapsed 121%CPU (0avgtext+0avgdata 27148maxresident)k
12.74user 0.02system 0:10.55elapsed 120%CPU (0avgtext+0avgdata 27084maxresident)k
12.70user 0.03system 0:10.51elapsed 121%CPU (0avgtext+0avgdata 27148maxresident)k
12.79user 0.02system 0:10.61elapsed 120%CPU (0avgtext+0avgdata 27172maxresident)k
12.70user 0.02system 0:10.50elapsed 121%CPU (0avgtext+0avgdata 27308maxresident)k
12.72user 0.02system 0:10.52elapsed 121%CPU (0avgtext+0avgdata 27308maxresident)k
12.69user 0.02system 0:10.52elapsed 120%CPU (0avgtext+0avgdata 27020maxresident)k
12.77user 0.01system 0:10.55elapsed 121%CPU (0avgtext+0avgdata 27180maxresident)k
12.76user 0.01system 0:10.56elapsed 121%CPU (0avgtext+0avgdata 27096maxresident)k
12.77user 0.02system 0:10.56elapsed 121%CPU (0avgtext+0avgdata 27092maxresident)k
12.77user 0.02system 0:10.55elapsed 121%CPU (0avgtext+0avgdata 27144maxresident)k
12.82user 0.01system 0:10.60elapsed 121%CPU (0avgtext+0avgdata 27276maxresident)k
12.75user 0.01system 0:10.53elapsed 121%CPU (0avgtext+0avgdata 27180maxresident)k
12.71user 0.02system 0:10.50elapsed 121%CPU (0avgtext+0avgdata 27184maxresident)k
12.82user 0.01system 0:10.61elapsed 121%CPU (0avgtext+0avgdata 27272maxresident)k
12.77user 0.01system 0:10.59elapsed 120%CPU (0avgtext+0avgdata 27180maxresident)k
12.81user 0.02system 0:10.61elapsed 121%CPU (0avgtext+0avgdata 27180maxresident)k
12.96user 0.01system 0:10.75elapsed 120%CPU (0avgtext+0avgdata 27180maxresident)k
12.80user 0.02system 0:10.59elapsed 121%CPU (0avgtext+0avgdata 27272maxresident)k
Instance: j3060_1
Chains: 2
Steps: 3
Neighbours Initial N: 10000
Neighbours Increase Coefficient: 1
Temperature Max: 100
Temperature Increase Coefficient: 0.25
108.48user 0.13system 1:46.40elapsed 102%CPU (0avgtext+0avgdata 27064maxresident)k
108.24user 0.03system 1:46.17elapsed 101%CPU (0avgtext+0avgdata 27184maxresident)k
107.75user 0.03system 1:45.63elapsed 102%CPU (0avgtext+0avgdata 27148maxresident)k
107.86user 0.02system 1:45.72elapsed 102%CPU (0avgtext+0avgdata 27276maxresident)k
107.89user 0.01system 1:45.69elapsed 102%CPU (0avgtext+0avgdata 27144maxresident)k
108.48user 0.02system 1:46.37elapsed 102%CPU (0avgtext+0avgdata 27144maxresident)k
108.11user 0.02system 1:45.95elapsed 102%CPU (0avgtext+0avgdata 27272maxresident)k
106.34user 0.02system 1:44.15elapsed 102%CPU (0avgtext+0avgdata 27148maxresident)k
107.21user 0.01system 1:45.10elapsed 102%CPU (0avgtext+0avgdata 27216maxresident)k
107.49user 0.02system 1:45.28elapsed 102%CPU (0avgtext+0avgdata 27276maxresident)k
107.26user 0.03system 1:45.14elapsed 102%CPU (0avgtext+0avgdata 26936maxresident)k
108.72user 0.01system 1:46.50elapsed 102%CPU (0avgtext+0avgdata 27144maxresident)k
107.54user 0.02system 1:45.34elapsed 102%CPU (0avgtext+0avgdata 27084maxresident)k
110.92user 0.02system 1:48.77elapsed 102%CPU (0avgtext+0avgdata 27276maxresident)k
107.55user 0.02system 1:45.42elapsed 102%CPU (0avgtext+0avgdata 27144maxresident)k
106.31user 0.03system 1:44.10elapsed 102%CPU (0avgtext+0avgdata 27148maxresident)k
109.43user 0.02system 1:47.27elapsed 102%CPU (0avgtext+0avgdata 27144maxresident)k
